CO2,p,T,H2O,Points:0,Points:1,Points:2,H2O
1,1.00E+07,350.12,0,0,0.02883,0.028531,0
1,1.00E+07,350.11,0,0,0.029408,0.028531,0
1,1.00E+07,350.11,0,0,0.029985,0.028531,0
1,1.00E+07,350.1,0,0,0.016126,0.028922,0
1,1.00E+07,350.1,0,0,0.016704,0.028922,0
1,1.00E+07,350.1,0,0,0.017281,0.028922,0
1,1.00E+07,350.1,0,0,0.017859,0.028922,0
1,1.00E+07,350.1,0,0,0.018436,0.028922,0
1,1.00E+07,350.1,0,0,0.019013,0.028922,0
1,1.00E+07,350.1,0,0,0.019591,0.028922,0
1,1.00E+07,350.1,0,0,0.020168,0.028922,0
1,1.00E+07,350.1,0,0,0.020746,0.028922,0
1,1.00E+07,350.1,0,0,0.021323,0.028922,0
1,1.00E+07,350.1,0,0,0.021901,0.028922,0
1,1.00E+07,350.1,0,0,0.022478,0.028922,0
1,1.00E+07,350.1,0,0,0.023056,0.028922,0
1,1.00E+07,350.1,0,0,0.023633,0.028922,0
1,1.00E+07,350.11,0,0,0.024211,0.028922,0
1,1.00E+07,350.11,0,0,0.024788,0.028922,0
1,1.00E+07,350.12,0,0,0.025366,0.028922,0
1,1.00E+07,350.12,0,0,0.025943,0.028922,0
1,1.00E+07,350.13,0,0,0.02652,0.028922,0
1,1.00E+07,350.13,0,0,0.027098,0.028922,0
1,1.00E+07,350.13,0,0,0.027675,0.028922,0
1,1.00E+07,350.13,0,0,0.028253,0.028922,0
1,1.00E+07,350.12,0,0,0.02883,0.028922,0
1,1.00E+07,350.11,0,0,0.029408,0.028922,0
1,1.00E+07,350.11,0,0,0.029985,0.028922,0
1,1.00E+07,350.1,0,0,0.016126,0.029314,0
1,1.00E+07,350.1,0,0,0.016704,0.029314,0
1,1.00E+07,350.1,0,0,0.017281,0.029314,0
1,1.00E+07,350.1,0,0,0.017859,0.029314,0
1,1.00E+07,350.1,0,0,0.018436,0.029314,0
1,1.00E+07,350.1,0,0,0.019013,0.029314,0
1,1.00E+07,350.1,0,0,0.019591,0.029314,0
1,1.00E+07,350.1,0,0,0.020168,0.029314,0
1,1.00E+07,350.1,0,0,0.020746,0.029314,0
1,1.00E+07,350.1,0,0,0.021323,0.029314,0
1,1.00E+07,350.1,0,0,0.021901,0.029314,0
1,1.00E+07,350.1,0,0,0.022478,0.029314,0
1,1.00E+07,350.1,0,0,0.023056,0.029314,0
1,1.00E+07,350.1,0,0,0.023633,0.029314,0
1,1.00E+07,350.11,0,0,0.024211,0.029314,0
1,1.00E+07,350.11,0,0,0.024788,0.029314,0
1,1.00E+07,350.12,0,0,0.025366,0.029314,0
1,1.00E+07,350.12,0,0,0.025943,0.029314,0
1,1.00E+07,350.13,0,0,0.02652,0.029314,0
1,1.00E+07,350.13,0,0,0.027098,0.029314,0
1,1.00E+07,350.13,0,0,0.027675,0.029314,0
1,1.00E+07,350.13,0,0,0.028253,0.029314,0
1,1.00E+07,350.12,0,0,0.02883,0.029314,0
1,1.00E+07,350.11,0,0,0.029408,0.029314,0
1,1.00E+07,350.11,0,0,0.029985,0.029314,0
1,1.00E+07,350.1,0,0,0.016126,0.029709,0
1,1.00E+07,350.1,0,0,0.016704,0.029709,0
1,1.00E+07,350.1,0,0,0.017281,0.029709,0
1,1.00E+07,350.1,0,0,0.017859,0.029709,0
1,1.00E+07,350.1,0,0,0.018436,0.029709,0
1,1.00E+07,350.1,0,0,0.019013,0.029709,0
1,1.00E+07,350.1,0,0,0.019591,0.029709,0
1,1.00E+07,350.1,0,0,0.020168,0.029709,0
1,1.00E+07,350.1,0,0,0.020746,0.029709,0
1,1.00E+07,350.1,0,0,0.021323,0.029709,0
1,1.00E+07,350.1,0,0,0.021901,0.029709,0
1,1.00E+07,350.1,0,0,0.022478,0.029709,0
1,1.00E+07,350.1,0,0,0.023056,0.029709,0
1,1.00E+07,350.1,0,0,0.023633,0.029709,0
1,1.00E+07,350.11,0,0,0.024211,0.029709,0
1,1.00E+07,350.11,0,0,0.024788,0.029709,0
1,1.00E+07,350.12,0,0,0.025366,0.029709,0
1,1.00E+07,350.12,0,0,0.025943,0.029709,0
1,1.00E+07,350.13,0,0,0.02652,0.029709,0
1,1.00E+07,350.13,0,0,0.027098,0.029709,0
1,1.00E+07,350.13,0,0,0.027675,0.029709,0
1,1.00E+07,350.13,0,0,0.028253,0.029709,0
1,1.00E+07,350.12,0,0,0.02883,0.029709,0
1,1.00E+07,350.11,0,0,0.029408,0.029709,0
1,1.00E+07,350.11,0,0,0.029985,0.029709,0
1,1.00E+07,350.1,0,0,0.016126,0.030106,0
1,1.00E+07,350.1,0,0,0.016704,0.030106,0
1,1.00E+07,350.1,0,0,0.017281,0.030106,0
1,1.00E+07,350.1,0,0,0.017859,0.030106,0
1,1.00E+07,350.1,0,0,0.018436,0.030106,0
1,1.00E+07,350.1,0,0,0.019013,0.030106,0
1,1.00E+07,350.1,0,0,0.019591,0.030106,0
1,1.00E+07,350.1,0,0,0.020168,0.030106,0
1,1.00E+07,350.1,0,0,0.020746,0.030106,0
1,1.00E+07,350.1,0,0,0.021323,0.030106,0
1,1.00E+07,350.1,0,0,0.021901,0.030106,0
1,1.00E+07,350.1,0,0,0.022478,0.030106,0
1,1.00E+07,350.1,0,0,0.023056,0.030106,0
1,1.00E+07,350.1,0,0,0.023633,0.030106,0
1,1.00E+07,350.11,0,0,0.024211,0.030106,0
1,1.00E+07,350.11,0,0,0.024788,0.030106,0
1,1.00E+07,350.12,0,0,0.025366,0.030106,0
1,1.00E+07,350.12,0,0,0.025943,0.030106,0
1,1.00E+07,350.13,0,0,0.02652,0.030106,0
1,1.00E+07,350.13,0,0,0.027098,0.030106,0
1,1.00E+07,350.13,0,0,0.027675,0.030106,0
1,1.00E+07,350.13,0,0,0.028253,0.030106,0
1,1.00E+07,350.12,0,0,0.02883,0.030106,0
1,1.00E+07,350.11,0,0,0.029408,0.030106,0
1,1.00E+07,350.11,0,0,0.029985,0.030106,0
1,1.00E+07,350.1,0,0,0.016126,0.030506,0
1,1.00E+07,350.1,0,0,0.016704,0.030506,0
1,1.00E+07,350.1,0,0,0.017281,0.030506,0
1,1.00E+07,350.1,0,0,0.017859,0.030506,0
1,1.00E+07,350.1,0,0,0.018436,0.030506,0
1,1.00E+07,350.1,0,0,0.019013,0.030506,0
1,1.00E+07,350.1,0,0,0.019591,0.030506,0
1,1.00E+07,350.1,0,0,0.020168,0.030506,0
1,1.00E+07,350.1,0,0,0.020746,0.030506,0
1,1.00E+07,350.1,0,0,0.021323,0.030506,0
1,1.00E+07,350.1,0,0,0.021901,0.030506,0
1,1.00E+07,350.1,0,0,0.022478,0.030506,0
1,1.00E+07,350.1,0,0,0.023056,0.030506,0
1,1.00E+07,350.1,0,0,0.023633,0.030506,0
1,1.00E+07,350.11,0,0,0.024211,0.030506,0
1,1.00E+07,350.11,0,0,0.024788,0.030506,0
1,1.00E+07,350.12,0,0,0.025366,0.030506,0
1,1.00E+07,350.12,0,0,0.025943,0.030506,0
1,1.00E+07,350.13,0,0,0.02652,0.030506,0
1,1.00E+07,350.13,0,0,0.027098,0.030506,0
1,1.00E+07,350.13,0,0,0.027675,0.030506,0
1,1.00E+07,350.13,0,0,0.028253,0.030506,0
1,1.00E+07,350.12,0,0,0.02883,0.030506,0
1,1.00E+07,350.11,0,0,0.029408,0.030506,0
1,1.00E+07,350.11,0,0,0.029985,0.030506,0
1,1.00E+07,350.1,0,0,0.016126,0.030908,0
1,1.00E+07,350.1,0,0,0.016704,0.030908,0
1,1.00E+07,350.1,0,0,0.017281,0.030908,0
1,1.00E+07,350.1,0,0,0.017859,0.030908,0
1,1.00E+07,350.1,0,0,0.018436,0.030908,0
1,1.00E+07,350.1,0,0,0.019013,0.030908,0
1,1.00E+07,350.1,0,0,0.019591,0.030908,0
1,1.00E+07,350.1,0,0,0.020168,0.030908,0
1,1.00E+07,350.1,0,0,0.020746,0.030908,0
1,1.00E+07,350.1,0,0,0.021323,0.030908,0
1,1.00E+07,350.1,0,0,0.021901,0.030908,0
1,1.00E+07,350.1,0,0,0.022478,0.030908,0
1,1.00E+07,350.1,0,0,0.023056,0.030908,0
1,1.00E+07,350.1,0,0,0.023633,0.030908,0
1,1.00E+07,350.11,0,0,0.024211,0.030908,0
1,1.00E+07,350.11,0,0,0.024788,0.030908,0
1,1.00E+07,350.12,0,0,0.025366,0.030908,0
1,1.00E+07,350.12,0,0,0.025943,0.030908,0
1,1.00E+07,350.13,0,0,0.02652,0.030908,0
1,1.00E+07,350.13,0,0,0.027098,0.030908,0
1,1.00E+07,350.13,0,0,0.027675,0.030908,0
1,1.00E+07,350.12,0,0,0.028253,0.030908,0
1,1.00E+07,350.12,0,0,0.02883,0.030908,0
1,1.00E+07,350.11,0,0,0.029408,0.030908,0
1,1.00E+07,350.1,0,0,0.029985,0.030908,0
1,1.00E+07,350.1,0,0,0.016126,0.031312,0
1,1.00E+07,350.1,0,0,0.016704,0.031312,0
1,1.00E+07,350.1,0,0,0.017281,0.031312,0
1,1.00E+07,350.1,0,0,0.017859,0.031312,0
1,1.00E+07,350.1,0,0,0.018436,0.031312,0
1,1.00E+07,350.1,0,0,0.019013,0.031312,0
1,1.00E+07,350.1,0,0,0.019591,0.031312,0
1,1.00E+07,350.1,0,0,0.020168,0.031312,0
1,1.00E+07,350.1,0,0,0.020746,0.031312,0
1,1.00E+07,350.1,0,0,0.021323,0.031312,0
1,1.00E+07,350.1,0,0,0.021901,0.031312,0
1,1.00E+07,350.1,0,0,0.022478,0.031312,0
1,1.00E+07,350.1,0,0,0.023056,0.031312,0
1,1.00E+07,350.1,0,0,0.023633,0.031312,0
1,1.00E+07,350.11,0,0,0.024211,0.031312,0
1,1.00E+07,350.11,0,0,0.024788,0.031312,0
1,1.00E+07,350.12,0,0,0.025366,0.031312,0
1,1.00E+07,350.12,0,0,0.025943,0.031312,0
1,1.00E+07,350.13,0,0,0.02652,0.031312,0
1,1.00E+07,350.13,0,0,0.027098,0.031312,0
1,1.00E+07,350.13,0,0,0.027675,0.031312,0
1,1.00E+07,350.12,0,0,0.028253,0.031312,0
1,1.00E+07,350.12,0,0,0.02883,0.031312,0
1,1.00E+07,350.11,0,0,0.029408,0.031312,0
1,1.00E+07,350.1,0,0,0.029985,0.031312,0
1,1.00E+07,350.09,0,0,0.016126,0.031719,0
1,1.00E+07,350.1,0,0,0.016704,0.031719,0
1,1.00E+07,350.1,0,0,0.017281,0.031719,0
1,1.00E+07,350.1,0,0,0.017859,0.031719,0
1,1.00E+07,350.1,0,0,0.018436,0.031719,0
1,1.00E+07,350.1,0,0,0.019013,0.031719,0
1,1.00E+07,350.1,0,0,0.019591,0.031719,0
1,1.00E+07,350.1,0,0,0.020168,0.031719,0
1,1.00E+07,350.1,0,0,0.020746,0.031719,0
1,1.00E+07,350.09,0,0,0.021323,0.031719,0
1,1.00E+07,350.1,0,0,0.021901,0.031719,0
1,1.00E+07,350.1,0,0,0.022478,0.031719,0
1,1.00E+07,350.1,0,0,0.023056,0.031719,0
1,1.00E+07,350.1,0,0,0.023633,0.031719,0
1,1.00E+07,350.11,0,0,0.024211,0.031719,0
1,1.00E+07,350.11,0,0,0.024788,0.031719,0
1,1.00E+07,350.12,0,0,0.025366,0.031719,0
1,1.00E+07,350.12,0,0,0.025943,0.031719,0
1,1.00E+07,350.13,0,0,0.02652,0.031719,0
1,1.00E+07,350.13,0,0,0.027098,0.031719,0
1,1.00E+07,350.13,0,0,0.027675,0.031719,0
1,1.00E+07,350.12,0,0,0.028253,0.031719,0
1,1.00E+07,350.12,0,0,0.02883,0.031719,0
1,1.00E+07,350.11,0,0,0.029408,0.031719,0
1,1.00E+07,350.1,0,0,0.029985,0.031719,0
1,1.00E+07,350.09,0,0,0.016126,0.032129,0
1,1.00E+07,350.1,0,0,0.016704,0.032129,0
1,1.00E+07,350.1,0,0,0.017281,0.032129,0
1,1.00E+07,350.1,0,0,0.017859,0.032129,0
1,1.00E+07,350.1,0,0,0.018436,0.032129,0
1,1.00E+07,350.1,0,0,0.019013,0.032129,0
1,1.00E+07,350.1,0,0,0.019591,0.032129,0
1,1.00E+07,350.1,0,0,0.020168,0.032129,0
1,1.00E+07,350.1,0,0,0.020746,0.032129,0
1,1.00E+07,350.09,0,0,0.021323,0.032129,0
1,1.00E+07,350.09,0,0,0.021901,0.032129,0
1,1.00E+07,350.1,0,0,0.022478,0.032129,0
1,1.00E+07,350.1,0,0,0.023056,0.032129,0
1,1.00E+07,350.1,0,0,0.023633,0.032129,0
1,1.00E+07,350.11,0,0,0.024211,0.032129,0
1,1.00E+07,350.11,0,0,0.024788,0.032129,0
1,1.00E+07,350.12,0,0,0.025366,0.032129,0
1,1.00E+07,350.12,0,0,0.025943,0.032129,0
1,1.00E+07,350.13,0,0,0.02652,0.032129,0
1,1.00E+07,350.13,0,0,0.027098,0.032129,0
1,1.00E+07,350.13,0,0,0.027675,0.032129,0
1,1.00E+07,350.12,0,0,0.028253,0.032129,0
1,1.00E+07,350.12,0,0,0.02883,0.032129,0
1,1.00E+07,350.11,0,0,0.029408,0.032129,0
1,1.00E+07,350.1,0,0,0.029985,0.032129,0
1,1.00E+07,350.09,0,0,0.016126,0.032541,0
1,1.00E+07,350.1,0,0,0.016704,0.032541,0
1,1.00E+07,350.1,0,0,0.017281,0.032541,0
1,1.00E+07,350.1,0,0,0.017859,0.032541,0
1,1.00E+07,350.1,0,0,0.018436,0.032541,0
1,1.00E+07,350.1,0,0,0.019013,0.032541,0
1,1.00E+07,350.1,0,0,0.019591,0.032541,0
1,1.00E+07,350.1,0,0,0.020168,0.032541,0
1,1.00E+07,350.09,0,0,0.020746,0.032541,0
1,1.00E+07,350.09,0,0,0.021323,0.032541,0
1,1.00E+07,350.09,0,0,0.021901,0.032541,0
1,1.00E+07,350.1,0,0,0.022478,0.032541,0
1,1.00E+07,350.1,0,0,0.023056,0.032541,0
1,1.00E+07,350.1,0,0,0.023633,0.032541,0
1,1.00E+07,350.11,0,0,0.024211,0.032541,0
1,1.00E+07,350.11,0,0,0.024788,0.032541,0
1,1.00E+07,350.12,0,0,0.025366,0.032541,0
1,1.00E+07,350.12,0,0,0.025943,0.032541,0
1,1.00E+07,350.12,0,0,0.02652,0.032541,0
1,1.00E+07,350.13,0,0,0.027098,0.032541,0
1,1.00E+07,350.13,0,0,0.027675,0.032541,0
1,1.00E+07,350.12,0,0,0.028253,0.032541,0
1,1.00E+07,350.12,0,0,0.02883,0.032541,0
1,1.00E+07,350.11,0,0,0.029408,0.032541,0
1,1.00E+07,350.1,0,0,0.029985,0.032541,0
1,1.00E+07,350.09,0,0,0.016126,0.032955,0
1,1.00E+07,350.09,0,0,0.016704,0.032955,0
1,1.00E+07,350.1,0,0,0.017281,0.032955,0
1,1.00E+07,350.1,0,0,0.017859,0.032955,0
1,1.00E+07,350.1,0,0,0.018436,0.032955,0
1,1.00E+07,350.1,0,0,0.019013,0.032955,0
1,1.00E+07,350.1,0,0,0.019591,0.032955,0
1,1.00E+07,350.1,0,0,0.020168,0.032955,0
1,1.00E+07,350.09,0,0,0.020746,0.032955,0
1,1.00E+07,350.09,0,0,0.021323,0.032955,0
1,1.00E+07,350.09,0,0,0.021901,0.032955,0
1,1.00E+07,350.1,0,0,0.022478,0.032955,0
1,1.00E+07,350.1,0,0,0.023056,0.032955,0
1,1.00E+07,350.1,0,0,0.023633,0.032955,0
1,1.00E+07,350.1,0,0,0.024211,0.032955,0
1,1.00E+07,350.11,0,0,0.024788,0.032955,0
1,1.00E+07,350.12,0,0,0.025366,0.032955,0
1,1.00E+07,350.12,0,0,0.025943,0.032955,0
1,1.00E+07,350.12,0,0,0.02652,0.032955,0
1,1.00E+07,350.13,0,0,0.027098,0.032955,0
1,1.00E+07,350.13,0,0,0.027675,0.032955,0
1,1.00E+07,350.12,0,0,0.028253,0.032955,0
1,1.00E+07,350.12,0,0,0.02883,0.032955,0
1,1.00E+07,350.11,0,0,0.029408,0.032955,0
1,1.00E+07,350.1,0,0,0.029985,0.032955,0
1,1.00E+07,350.09,0,0,0.016126,0.033372,0
1,1.00E+07,350.09,0,0,0.016704,0.033372,0
1,1.00E+07,350.1,0,0,0.017281,0.033372,0
1,1.00E+07,350.1,0,0,0.017859,0.033372,0
1,1.00E+07,350.1,0,0,0.018436,0.033372,0
1,1.00E+07,350.1,0,0,0.019013,0.033372,0
1,1.00E+07,350.1,0,0,0.019591,0.033372,0
1,1.00E+07,350.09,0,0,0.020168,0.033372,0
1,1.00E+07,350.09,0,0,0.020746,0.033372,0
1,1.00E+07,350.09,0,0,0.021323,0.033372,0
1,1.00E+07,350.09,0,0,0.021901,0.033372,0
1,1.00E+07,350.09,0,0,0.022478,0.033372,0
1,1.00E+07,350.1,0,0,0.023056,0.033372,0
1,1.00E+07,350.1,0,0,0.023633,0.033372,0
1,1.00E+07,350.1,0,0,0.024211,0.033372,0
1,1.00E+07,350.11,0,0,0.024788,0.033372,0
1,1.00E+07,350.12,0,0,0.025366,0.033372,0
1,1.00E+07,350.12,0,0,0.025943,0.033372,0
1,1.00E+07,350.12,0,0,0.02652,0.033372,0
1,1.00E+07,350.13,0,0,0.027098,0.033372,0
1,1.00E+07,350.13,0,0,0.027675,0.033372,0
1,1.00E+07,350.12,0,0,0.028253,0.033372,0
1,1.00E+07,350.12,0,0,0.02883,0.033372,0
1,1.00E+07,350.11,0,0,0.029408,0.033372,0
1,1.00E+07,350.1,0,0,0.029985,0.033372,0
1,1.00E+07,350.09,0,0,0.016126,0.033792,0
1,1.00E+07,350.09,0,0,0.016704,0.033792,0
1,1.00E+07,350.1,0,0,0.017281,0.033792,0
1,1.00E+07,350.1,0,0,0.017859,0.033792,0
1,1.00E+07,350.1,0,0,0.018436,0.033792,0
1,1.00E+07,350.1,0,0,0.019013,0.033792,0
1,1.00E+07,350.1,0,0,0.019591,0.033792,0
1,1.00E+07,350.09,0,0,0.020168,0.033792,0
1,1.00E+07,350.09,0,0,0.020746,0.033792,0
1,1.00E+07,350.09,0,0,0.021323,0.033792,0
1,1.00E+07,350.09,0,0,0.021901,0.033792,0
1,1.00E+07,350.09,0,0,0.022478,0.033792,0
1,1.00E+07,350.1,0,0,0.023056,0.033792,0
1,1.00E+07,350.1,0,0,0.023633,0.033792,0
1,1.00E+07,350.1,0,0,0.024211,0.033792,0
1,1.00E+07,350.11,0,0,0.024788,0.033792,0
1,1.00E+07,350.11,0,0,0.025366,0.033792,0
1,1.00E+07,350.12,0,0,0.025943,0.033792,0
1,1.00E+07,350.12,0,0,0.02652,0.033792,0
1,1.00E+07,350.13,0,0,0.027098,0.033792,0
1,1.00E+07,350.13,0,0,0.027675,0.033792,0
1,1.00E+07,350.12,0,0,0.028253,0.033792,0
1,1.00E+07,350.12,0,0,0.02883,0.033792,0
1,1.00E+07,350.11,0,0,0.029408,0.033792,0
1,1.00E+07,350.1,0,0,0.029985,0.033792,0
1,1.00E+07,350.09,0,0,0.016126,0.034214,0
1,1.00E+07,350.09,0,0,0.016704,0.034214,0
1,1.00E+07,350.09,0,0,0.017281,0.034214,0
1,1.00E+07,350.1,0,0,0.017859,0.034214,0
1,1.00E+07,350.1,0,0,0.018436,0.034214,0
1,1.00E+07,350.1,0,0,0.019013,0.034214,0
1,1.00E+07,350.1,0,0,0.019591,0.034214,0
1,1.00E+07,350.09,0,0,0.020168,0.034214,0
1,1.00E+07,350.09,0,0,0.020746,0.034214,0
1,1.00E+07,350.09,0,0,0.021323,0.034214,0
1,1.00E+07,350.09,0,0,0.021901,0.034214,0
1,1.00E+07,350.09,0,0,0.022478,0.034214,0
1,1.00E+07,350.1,0,0,0.023056,0.034214,0
1,1.00E+07,350.1,0,0,0.023633,0.034214,0
1,1.00E+07,350.1,0,0,0.024211,0.034214,0
1,1.00E+07,350.11,0,0,0.024788,0.034214,0
1,1.00E+07,350.11,0,0,0.025366,0.034214,0
1,1.00E+07,350.12,0,0,0.025943,0.034214,0
1,1.00E+07,350.12,0,0,0.02652,0.034214,0
1,1.00E+07,350.13,0,0,0.027098,0.034214,0
1,1.00E+07,350.13,0,0,0.027675,0.034214,0
1,1.00E+07,350.12,0,0,0.028253,0.034214,0
1,1.00E+07,350.12,0,0,0.02883,0.034214,0
1,1.00E+07,350.11,0,0,0.029408,0.034214,0
1,1.00E+07,350.1,0,0,0.029985,0.034214,0
1,1.00E+07,350.09,0,0,0.016126,0.034638,0
1,1.00E+07,350.09,0,0,0.016704,0.034638,0
1,1.00E+07,350.09,0,0,0.017281,0.034638,0
1,1.00E+07,350.1,0,0,0.017859,0.034638,0
1,1.00E+07,350.1,0,0,0.018436,0.034638,0
1,1.00E+07,350.1,0,0,0.019013,0.034638,0
1,1.00E+07,350.09,0,0,0.019591,0.034638,0
1,1.00E+07,350.09,0,0,0.020168,0.034638,0
1,1.00E+07,350.09,0,0,0.020746,0.034638,0
1,1.00E+07,350.09,0,0,0.021323,0.034638,0
1,1.00E+07,350.09,0,0,0.021901,0.034638,0
1,1.00E+07,350.09,0,0,0.022478,0.034638,0
1,1.00E+07,350.1,0,0,0.023056,0.034638,0
1,1.00E+07,350.1,0,0,0.023633,0.034638,0
1,1.00E+07,350.1,0,0,0.024211,0.034638,0
1,1.00E+07,350.11,0,0,0.024788,0.034638,0
1,1.00E+07,350.11,0,0,0.025366,0.034638,0
1,1.00E+07,350.12,0,0,0.025943,0.034638,0
1,1.00E+07,350.12,0,0,0.02652,0.034638,0
1,1.00E+07,350.13,0,0,0.027098,0.034638,0
1,1.00E+07,350.12,0,0,0.027675,0.034638,0
1,1.00E+07,350.12,0,0,0.028253,0.034638,0
1,1.00E+07,350.12,0,0,0.02883,0.034638,0
1,1.00E+07,350.11,0,0,0.029408,0.034638,0
1,1.00E+07,350.1,0,0,0.029985,0.034638,0
1,1.00E+07,350.09,0,0,0.016126,0.035065,0
1,1.00E+07,350.09,0,0,0.016704,0.035065,0
1,1.00E+07,350.09,0,0,0.017281,0.035065,0
1,1.00E+07,350.09,0,0,0.017859,0.035065,0
1,1.00E+07,350.1,0,0,0.018436,0.035065,0
1,1.00E+07,350.09,0,0,0.019013,0.035065,0
1,1.00E+07,350.09,0,0,0.019591,0.035065,0
1,1.00E+07,350.09,0,0,0.020168,0.035065,0
1,1.00E+07,350.09,0,0,0.020746,0.035065,0
1,1.00E+07,350.09,0,0,0.021323,0.035065,0
1,1.00E+07,350.09,0,0,0.021901,0.035065,0
1,1.00E+07,350.09,0,0,0.022478,0.035065,0
1,1.00E+07,350.1,0,0,0.023056,0.035065,0
1,1.00E+07,350.1,0,0,0.023633,0.035065,0
1,1.00E+07,350.1,0,0,0.024211,0.035065,0
1,1.00E+07,350.11,0,0,0.024788,0.035065,0
1,1.00E+07,350.11,0,0,0.025366,0.035065,0
1,1.00E+07,350.12,0,0,0.025943,0.035065,0
1,1.00E+07,350.12,0,0,0.02652,0.035065,0
1,1.00E+07,350.12,0,0,0.027098,0.035065,0
1,1.00E+07,350.12,0,0,0.027675,0.035065,0
1,1.00E+07,350.12,0,0,0.028253,0.035065,0
1,1.00E+07,350.12,0,0,0.02883,0.035065,0
1,1.00E+07,350.11,0,0,0.029408,0.035065,0
1,1.00E+07,350.1,0,0,0.029985,0.035065,0
1,1.00E+07,350.09,0,0,0.016126,0.035495,0
1,1.00E+07,350.09,0,0,0.016704,0.035495,0
1,1.00E+07,350.09,0,0,0.017281,0.035495,0
1,1.00E+07,350.09,0,0,0.017859,0.035495,0
1,1.00E+07,350.09,0,0,0.018436,0.035495,0
1,1.00E+07,350.09,0,0,0.019013,0.035495,0
1,1.00E+07,350.09,0,0,0.019591,0.035495,0
1,1.00E+07,350.09,0,0,0.020168,0.035495,0
1,1.00E+07,350.09,0,0,0.020746,0.035495,0
1,1.00E+07,350.09,0,0,0.021323,0.035495,0
1,1.00E+07,350.09,0,0,0.021901,0.035495,0
1,1.00E+07,350.09,0,0,0.022478,0.035495,0
1,1.00E+07,350.1,0,0,0.023056,0.035495,0
1,1.00E+07,350.1,0,0,0.023633,0.035495,0
1,1.00E+07,350.1,0,0,0.024211,0.035495,0
1,1.00E+07,350.11,0,0,0.024788,0.035495,0
1,1.00E+07,350.11,0,0,0.025366,0.035495,0
1,1.00E+07,350.12,0,0,0.025943,0.035495,0
1,1.00E+07,350.12,0,0,0.02652,0.035495,0
1,1.00E+07,350.12,0,0,0.027098,0.035495,0
1,1.00E+07,350.12,0,0,0.027675,0.035495,0
1,1.00E+07,350.12,0,0,0.028253,0.035495,0
1,1.00E+07,350.12,0,0,0.02883,0.035495,0
1,1.00E+07,350.11,0,0,0.029408,0.035495,0
1,1.00E+07,350.1,0,0,0.029985,0.035495,0
1,1.00E+07,350.09,0,0,0.016126,0.035927,0
1,1.00E+07,350.09,0,0,0.016704,0.035927,0
1,1.00E+07,350.09,0,0,0.017281,0.035927,0
1,1.00E+07,350.09,0,0,0.017859,0.035927,0
1,1.00E+07,350.09,0,0,0.018436,0.035927,0
1,1.00E+07,350.09,0,0,0.019013,0.035927,0
1,1.00E+07,350.09,0,0,0.019591,0.035927,0
1,1.00E+07,350.09,0,0,0.020168,0.035927,0
1,1.00E+07,350.09,0,0,0.020746,0.035927,0
1,1.00E+07,350.09,0,0,0.021323,0.035927,0
1,1.00E+07,350.09,0,0,0.021901,0.035927,0
1,1.00E+07,350.09,0,0,0.022478,0.035927,0
1,1.00E+07,350.09,0,0,0.023056,0.035927,0
1,1.00E+07,350.1,0,0,0.023633,0.035927,0
1,1.00E+07,350.1,0,0,0.024211,0.035927,0
1,1.00E+07,350.11,0,0,0.024788,0.035927,0
1,1.00E+07,350.11,0,0,0.025366,0.035927,0
1,1.00E+07,350.12,0,0,0.025943,0.035927,0
1,1.00E+07,350.12,0,0,0.02652,0.035927,0
1,1.00E+07,350.12,0,0,0.027098,0.035927,0
1,1.00E+07,350.12,0,0,0.027675,0.035927,0
1,1.00E+07,350.12,0,0,0.028253,0.035927,0
1,1.00E+07,350.12,0,0,0.02883,0.035927,0
1,1.00E+07,350.11,0,0,0.029408,0.035927,0
1,1.00E+07,350.1,0,0,0.029985,0.035927,0
1,1.00E+07,350.09,0,0,0.016126,0.036362,0
1,1.00E+07,350.09,0,0,0.016704,0.036362,0
1,1.00E+07,350.09,0,0,0.017281,0.036362,0
1,1.00E+07,350.09,0,0,0.017859,0.036362,0
1,1.00E+07,350.09,0,0,0.018436,0.036362,0
1,1.00E+07,350.09,0,0,0.019013,0.036362,0
1,1.00E+07,350.09,0,0,0.019591,0.036362,0
1,1.00E+07,350.09,0,0,0.020168,0.036362,0
1,1.00E+07,350.09,0,0,0.020746,0.036362,0
1,1.00E+07,350.09,0,0,0.021323,0.036362,0
1,1.00E+07,350.09,0,0,0.021901,0.036362,0
1,1.00E+07,350.09,0,0,0.022478,0.036362,0
1,1.00E+07,350.09,0,0,0.023056,0.036362,0
1,1.00E+07,350.1,0,0,0.023633,0.036362,0
1,1.00E+07,350.1,0,0,0.024211,0.036362,0
1,1.00E+07,350.11,0,0,0.024788,0.036362,0
1,1.00E+07,350.11,0,0,0.025366,0.036362,0
1,1.00E+07,350.12,0,0,0.025943,0.036362,0
1,1.00E+07,350.12,0,0,0.02652,0.036362,0
1,1.00E+07,350.12,0,0,0.027098,0.036362,0
1,1.00E+07,350.12,0,0,0.027675,0.036362,0
1,1.00E+07,350.12,0,0,0.028253,0.036362,0
1,1.00E+07,350.12,0,0,0.02883,0.036362,0
1,1.00E+07,350.11,0,0,0.029408,0.036362,0
1,1.00E+07,350.1,0,0,0.029985,0.036362,0
1,1.00E+07,350.09,0,0,0.016126,0.0368,0
1,1.00E+07,350.09,0,0,0.016704,0.0368,0
1,1.00E+07,350.09,0,0,0.017281,0.0368,0
