290  298000  0.6  4.10548  218784  1119.55  860.802  308.195  813.928  0.000404914  0.987582  0  0.6  0.6  1
293  298000  0.6  4.06183  221354  1123.12  864.5  309.657  823.865  0.000408986  0.987973  0  0.6  0.6  1
296  298000  0.6  4.01913  223935  1126.72  868.228  311.109  833.843  0.000413045  0.98835  0  0.6  0.6  1
299  298000  0.6  3.97734  226526  1130.36  871.985  312.551  843.861  0.000417089  0.988714  0  0.6  0.6  1
302  298000  0.6  3.93644  229129  1134.03  875.768  313.983  853.92  0.00042112  0.989064  0  0.6  0.6  1
305  298000  0.6  3.89639  231743  1137.73  879.577  315.405  864.018  0.000425137  0.989402  0  0.6  0.6  1
308  298000  0.6  3.85717  234368  1141.45  883.409  316.817  874.154  0.00042914  0.989728  0  0.6  0.6  1
311  298000  0.6  3.81875  237005  1145.21  887.265  318.221  884.327  0.000433129  0.990042  0  0.6  0.6  1
314  298000  0.6  3.7811  239653  1148.98  891.141  319.615  894.538  0.000437104  0.990346  0  0.6  0.6  1
317  298000  0.6  3.74421  242313  1152.78  895.038  321  904.784  0.000441065  0.990639  0  0.6  0.6  1
320  298000  0.6  3.70805  244985  1156.6  898.954  322.377  915.066  0.000445012  0.990922  0  0.6  0.6  1
323  298000  0.6  3.67259  247668  1160.44  902.887  323.746  925.382  0.000448945  0.991196  0  0.6  0.6  1
326  298000  0.6  3.63783  250363  1164.31  906.836  325.106  935.732  0.000452865  0.99146  0  0.6  0.6  1
329  298000  0.6  3.60373  253069  1168.18  910.801  326.458  946.115  0.000456771  0.991716  0  0.6  0.6  1
332  298000  0.6  3.57027  255788  1172.08  914.78  327.802  956.53  0.000460663  0.991963  0  0.6  0.6  1
335  298000  0.6  3.53745  258518  1175.99  918.773  329.138  966.977  0.000464541  0.992202  0  0.6  0.6  1
338  298000  0.6  3.50523  261261  1179.92  922.777  330.466  977.455  0.000468406  0.992433  0  0.6  0.6  1
341  298000  0.6  3.47361  264015  1183.85  926.792  331.788  987.962  0.000472257  0.992657  0  0.6  0.6  1
344  298000  0.6  3.44257  266781  1187.81  930.818  333.102  998.499  0.000476095  0.992874  0  0.6  0.6  1
347  298000  0.6  3.41209  269560  1191.77  934.852  334.408  1009.06  0.000479919  0.993083  0  0.6  0.6  1
350  298000  0.6  3.38215  272350  1195.74  938.895  335.708  1019.66  0.00048373  0.993286  0  0.6  0.6  1
200  496000  0.6  10.3972  88612.6  1298.9  966.02  257.05  39578.3  0.000334344  0.941138  0  0.98734  0.492759  0.997022
203  496000  0.6  10.24  129149  1136.62  842.697  258.794  13741.5  0.000294927  0.941465  0  0.989462  0.570256  0.999181
206  496000  0.6  10.0741  149904  1056.07  782.229  260.608  650.649  0.000285863  0.943037  0  0.6  0.6  1
209  496000  0.6  9.90529  152245  1057.25  784.124  262.555  659.034  0.000290248  0.945338  0  0.6  0.6  1
212  496000  0.6  9.74264  154590  1058.56  786.117  264.477  667.509  0.000294626  0.947519  0  0.6  0.6  1
215  496000  0.6  9.58576  156942  1059.99  788.205  266.376  676.069  0.000298997  0.949588  0  0.6  0.6  1
218  496000  0.6  9.43433  159299  1061.56  790.384  268.252  684.716  0.000303361  0.951553  0  0.6  0.6  1
221  496000  0.6  9.28804  161662  1063.24  792.652  270.106  693.442  0.000307718  0.953419  0  0.6  0.6  1
224  496000  0.6  9.14662  164032  1065.03  795.006  271.939  702.257  0.000312065  0.955194  0  0.6  0.6  1
227  496000  0.6  9.0098  166409  1066.94  797.441  273.752  711.136  0.000316405  0.956884  0  0.6  0.6  1
230  496000  0.6  8.87736  168793  1068.95  799.957  275.544  720.088  0.000320734  0.958493  0  0.6  0.6  1
233  496000  0.6  8.74906  171184  1071.05  802.548  277.317  729.101  0.000325055  0.960026  0  0.6  0.6  1
236  496000  0.6  8.62471  173582  1073.26  805.214  279.071  738.199  0.000329365  0.961488  0  0.6  0.6  1
